action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9
3573.727051,5011.354980,4286.838379,3598.178223,5445.313477,4885.740723,5565.799316,4590.625977,5927.913574,5177.293945
6558.967285,5086.440918,4901.440430,5986.324219,6675.080078,5957.351562,5842.352539,6141.392090,5282.973145,6968.775879
3025.822998,5820.619629,4745.432129,5544.715820,5248.618164,6072.124512,4585.805664,3389.398193,5625.027832,5987.960938
4159.873047,6031.448730,5138.319336,5357.567871,5419.342285,6945.553711,5874.993652,6561.833496,6649.080078,6668.052246
5575.486328,5733.050293,4769.997070,5915.023926,5363.273438,3201.070557,6321.209961,4908.467285,5932.094727,7264.306152
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2731.362549,1283.669067,2974.251953,4953.659180,4202.722656,5549.729980,3980.258789,4712.801758,4553.613281,4321.411621
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4398.540039,4032.305664,5225.413574,4709.149414,2511.879639,3202.743896,4203.761230,5048.980957,5947.777832,4690.908691
5375.948730,5998.657227,5736.373535,7012.828125,6975.755859,7519.939941,8098.956543,7648.333008,7083.507324,7605.469238
6417.375977,7127.093750,6764.276855,6093.284668,6968.609863,6796.735840,7179.374512,7359.356445,6860.847168,7368.284668
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4117.246582,6634.585449,5051.490234,6962.070312,6413.062988,7082.321777,5340.456055,4564.241699,6013.434570,7031.419434
5499.851562,8303.504883,6595.269531,6849.833496,6542.881348,8947.591797,8280.854492,8680.384766,8276.992188,9114.971680
5929.193848,6748.039551,5882.992676,6559.036621,5939.575684,6149.779297,7133.024902,6211.875000,7358.142090,8325.127930
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4356.235840,2562.381836,4676.524414,6156.468750,5369.962891,6407.152832,4796.903809,6483.238281,6369.623047,5339.135742
3737.827393,7028.134277,7670.116699,6822.678223,6130.756836,7475.148926,8192.664062,6149.277832,9364.755859,7794.832031
5562.147949,5725.664062,5961.385254,3237.743164,3597.979492,4334.422852,5636.554199,5893.173340,6906.839355,5595.834473
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5201.858887,5510.672363,5959.769043,4526.176270,5561.689453,5162.586914,5682.024414,5578.457031,5613.870605,5660.663086
4058.750488,4513.900391,4095.920898,5018.371582,4863.696289,3918.993652,4851.928711,4384.970703,3198.364502,4607.813477
2146.423828,4118.200195,3988.579346,3328.400879,3470.009277,4383.767578,3747.537109,2973.886230,3328.802246,3249.961914
3063.313232,4485.562012,5556.020508,6403.275879,5890.867188,5010.778320,4897.115234,2275.624268,5536.324707,5892.270020
2068.040527,3364.366943,1746.448364,3325.521240,2579.554443,3832.316895,3802.279541,2078.986328,3799.313477,3540.110840
4230.875000,4073.500244,3412.610840,4290.645996,4170.333496,4673.617188,4081.777832,4159.521973,5326.365234,4646.048828
2502.531494,2507.962402,2778.464844,3214.705078,3732.583984,3910.129150,3747.485840,3288.246094,4062.905273,4544.748535
3021.373291,3630.290283,4565.765137,4455.822754,3917.248291,4810.781250,4244.153809,3760.051025,4333.099609,4056.239990
4521.135742,5150.573242,4704.195801,5530.387695,3455.297363,4858.531738,5628.785645,3918.539795,5848.734375,5239.235840
1461.686523,1342.919800,2610.601562,3902.453613,3545.481201,2708.685059,3526.090820,2745.822754,1819.501343,3766.715332
3065.042480,3882.705322,3584.016602,2847.684814,4330.494629,2692.485596,3470.365479,3626.412598,3970.139893,4296.810059
2500.823242,2727.336182,2356.616211,4001.173096,2797.728027,1735.967041,2359.008789,5109.622070,2668.673340,3297.488770
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2861.097168,3965.315430,3650.044434,4530.654785,2535.849854,4832.684570,2815.641113,3871.529297,4257.826172,3764.022705
5099.761230,4100.320801,2458.256592,2682.716553,3501.325928,4735.376465,4352.894531,2944.537598,4125.528320,5886.256836
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1321.617065,3365.008789,3450.139160,2929.558594,2552.655762,3326.361084,3472.556396,2875.163574,4551.096191,3960.182617
3552.004150,3955.321777,2501.349609,-819.828979,1472.904297,1640.458374,2743.447021,2277.206299,1639.399658,2294.343750
4796.283691,1680.002197,574.736511,5468.438965,5094.169434,3805.976807,5359.592773,3983.668945,3436.742920,3530.537354
2666.803711,4173.625000,3486.958984,3202.431396,4138.336426,2874.687500,4468.067871,3236.818115,4246.754395,3480.188477
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3503.837891,5463.276855,1909.539307,3309.857178,4597.537109,5188.655273,4923.318848,2231.812012,3931.239258,3362.257812
2301.894775,4240.469238,2884.880371,4125.621582,3205.630615,4695.763184,4639.951660,4884.029785,6179.221191,5479.896973
2346.303223,3697.747803,2012.102417,4063.982910,3278.784668,3611.349609,3666.973145,2262.000732,3874.210449,3446.329102
6103.543945,5076.798828,4033.989990,3099.208984,4492.796875,5159.702148,4984.741211,3954.093506,4404.101074,6320.932129
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3771.351318,2101.393311,2385.529785,3666.364014,2937.163086,2231.247803,4324.357910,4223.575684,4663.911133,2902.301758
4108.522461,3136.065430,4487.310547,5077.818848,2423.744385,1046.611572,3904.789062,3016.653564,4442.018066,3922.929688
2249.888672,2214.037354,2495.108643,3449.986816,3614.945557,4046.357910,4154.357910,3362.230469,2200.991211,4326.660156
3596.390869,4584.580078,4259.485352,2636.804199,5562.942383,4336.367676,3971.932861,4090.899902,4663.073242,5106.920410
4050.962891,4323.884277,3245.917480,4871.989258,4606.942871,3825.698486,4203.848633,5136.302246,3196.028564,5416.939941
1490.134521,2829.207764,2522.604736,2836.999512,2139.310059,3566.053711,3838.437012,3009.693359,298.377930,2853.466309
1755.346680,4341.414551,3117.133057,5484.969727,4063.357422,5041.766602,4230.099121,4137.468750,4989.871582,6568.383789
2749.856689,3029.588867,2420.236328,3607.500488,1558.207520,2878.300537,2744.558350,2588.920898,3367.481201,3707.287354
4904.074219,3911.030518,3013.528809,3675.480469,4130.479980,5103.411621,4409.036621,4033.036865,5315.992676,5542.485352
3438.962158,1418.038574,4157.706543,3469.054688,3826.610107,4254.620117,3292.762451,4859.474121,4555.963867,4276.811035
665.142151,2881.645752,3129.923340,2038.759766,2403.856689,3260.241943,3317.829834,2336.397461,4155.062988,3469.025391
2714.824463,3101.641846,2786.853271,248.150970,142.952408,1678.009277,2586.873779,2524.869629,2304.224121,1957.734131
3255.493164,1867.442871,1245.977661,3361.497559,3679.345459,3403.539551,3828.552246,3500.662842,3091.240234,3574.981445
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4416.506348,3379.765869,3205.604492,4696.503906,4539.413574,3393.735107,3842.667725,5363.150391,3785.765625,5422.642578
2009.379517,4726.520020,4246.797363,5313.690918,4950.962402,5461.069824,3936.186279,2405.575928,5336.584473,5087.094727
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2682.448242,4437.882324,2918.937988,5253.858887,3435.971436,4252.148438,5530.861328,3503.017090,5819.734863,4853.276855
4787.097656,4307.139160,3743.080566,3270.309570,4504.102539,5131.290527,4753.982910,4065.626465,4555.852051,5276.878418
2253.094482,1277.646118,2696.087158,3961.772705,3562.873779,4210.513672,3147.461914,3286.949707,3422.996582,3989.364502
2533.899170,3689.374512,4137.887695,3527.973633,3744.552002,4509.856934,4746.741699,3688.080322,5589.835449,4731.458984
2946.635986,3664.875732,2610.437988,627.395813,908.633301,2133.779053,2969.879150,2740.509277,2427.046631,2660.584961
2824.686035,613.900391,759.440918,2525.637207,3602.600830,2554.577637,2004.957764,2748.297363,1703.843750,3106.784668
2795.108643,3314.631104,3259.755859,2293.417480,3661.524170,2815.756592,3396.856201,3350.493408,3757.851074,3939.817139
3426.608887,2752.037354,2616.500732,4117.450684,3483.860840,2460.524414,3100.277832,4717.687988,2748.850342,4096.395020
2255.245361,4429.660156,3802.930420,4789.840332,4754.367188,4976.523926,4182.517090,2755.567383,4810.166504,4702.185059
2074.831787,4016.524170,3264.872559,4119.632324,2976.628662,4931.040039,4163.375977,5079.682617,5773.888184,5103.878418
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3940.052734,4112.991699,3339.555176,3264.202637,4420.116699,4737.303711,4366.937012,3666.395752,4545.428711,4465.274902
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1978.214478,3403.422852,3479.444580,2782.241455,3012.948975,3042.092529,3879.085693,3190.270508,5082.354004,3961.697754
2986.774170,3629.629639,2636.759277,1248.999756,914.625366,2645.035156,3516.940918,3031.310303,2806.190430,3179.434814
3714.150146,-680.198181,-147.168655,2695.400879,3904.629639,555.511536,1823.365356,1679.382935,1449.750244,1862.550903
3697.800537,4621.113770,4436.561035,4168.753906,4217.101074,3324.632568,4745.836426,4204.645020,5343.146973,4532.837891
3158.770996,1583.614990,1773.733521,3961.891846,2504.213623,1416.053589,1911.637329,4799.729492,3204.901855,3330.147949
2447.432373,5241.902832,2725.388672,4176.200195,4927.352051,5086.067871,5017.731445,1811.978394,5383.499023,4464.836914
2802.572021,6518.527344,5459.553223,6101.258301,4249.382324,6600.739258,6965.672363,5422.017090,6367.223145,7787.669434
431.406525,5078.488770,2456.469482,5578.116699,4573.322266,5761.644531,4447.058105,2685.211914,5519.327637,3754.530029
4603.057617,4551.367676,2457.618164,1324.877808,3528.017822,3976.516846,4371.798340,2050.321289,2956.536621,4772.370605
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3497.973877,2738.521729,3266.535400,3454.233887,2912.132080,2561.262207,3810.027588,3360.143799,3776.057861,3108.861572
4685.514160,4625.006836,4146.119141,3526.780029,4642.429199,4145.030273,5607.316895,2966.252686,4184.526367,5511.215820
7227.938965,4233.913574,4419.274414,4985.340332,5950.176758,5231.224609,4702.779297,6654.599121,9526.750977,4971.177734
4461.788086,6545.555664,5208.066895,4555.704102,7272.527344,7808.994141,7424.592773,5383.944336,8868.552734,6874.414551
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4715.888672,7186.448730,6772.215332,7507.695801,8259.319336,7823.841309,7165.058594,5211.253418,9055.258789,8761.504883
4078.092773,5393.621582,3686.165039,4943.693848,4290.906738,6625.615723,4850.489746,6960.688477,7760.712891,6706.134277
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4729.629395,4270.458008,4702.718262,1390.533691,3222.074463,3683.613281,5477.479004,3425.010986,973.471375,4533.608887
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4298.865234,4005.417969,5131.536133,5823.892578,3452.257568,4130.223145,5470.845703,4849.981445,5859.785645,5449.257324
3017.097412,3863.636719,3773.164307,3483.641113,3753.540527,5959.098145,4681.681641,4983.765137,3615.172119,5383.290527
4150.707031,5407.567383,4025.364014,3562.471436,6315.492188,5043.911621,5119.000977,5080.312012,6005.104492,6039.284180
5727.938477,5872.309570,5673.919434,6097.744629,5898.107422,5045.265625,6022.658691,5639.239746,4840.032715,6483.138184
4529.275391,4801.299316,4882.734863,5196.315430,4563.837402,5879.821777,6322.606445,6648.489746,739.060364,5434.594727
6223.740234,7741.883789,6053.605957,8483.983398,7897.932617,8232.640625,7554.667480,7611.834473,7767.516113,9584.988281
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6630.048828,6333.839355,5855.897461,6482.752441,7166.195312,7515.591797,6717.060547,7042.946777,8145.030762,7403.071289
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2103.214111,4633.385254,4302.263184,3936.493652,4215.861328,4482.394043,4707.325684,4601.977051,6770.941895,5585.388672
4431.579590,3583.330078,5497.487305,4020.324951,1740.537476,3487.935791,5372.857910,4947.187988,5769.119141,4782.175293
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6773.974609,5239.981934,6307.123535,6058.742676,6422.327148,5250.786621,6081.154297,6502.255859,6293.773438,7038.379883
3270.999268,4673.876465,4233.652344,4752.315430,4871.256836,5153.108398,4657.735840,4424.188477,3479.956543,4960.148926
3424.712891,4470.785645,3638.221436,4417.874023,3573.917236,5029.479980,4585.840332,5073.729980,5688.726074,5232.574219
3515.276123,4474.465820,3275.800781,3747.128906,4039.731689,4049.762939,4964.445801,3792.023926,5002.825684,4706.696289
4461.586426,4016.502686,3165.207275,3346.522217,4542.278320,4975.916992,4406.215332,4007.844727,5209.854492,5052.195312
3433.503418,3473.296875,3958.790039,4490.278809,4533.620605,4797.352539,4098.645020,4465.127930,5325.618164,5518.096680
1834.921997,3635.062500,3848.303711,3334.816406,3506.778564,3938.514648,4637.593750,3849.080078,5312.987305,4164.303711
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3670.909424,986.765625,2092.258301,2571.547607,3634.679688,1974.551392,2195.297852,2947.948730,2674.425537,3286.043701
2154.673096,3409.250488,3010.653809,2199.131592,3261.245605,2526.542480,3534.580322,2785.275635,3865.176758,3225.357178
3256.434570,2368.159668,1367.369385,3608.960693,3245.271484,2789.282715,3008.416260,3820.358887,2432.898193,3933.147949
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1701.032959,3646.024658,2013.129883,3852.371582,3129.892822,2978.895020,3547.812988,2444.254150,3912.380859,3659.019531
3312.584473,3105.359131,2191.471924,1995.821289,3219.610107,3701.616943,3568.632324,2388.980225,3313.575928,3607.819092
1028.250610,1251.603394,1414.169800,2883.039307,3171.979736,3558.336182,3355.099854,2635.691895,2957.375977,4237.710449
2121.875977,2490.595703,3122.797607,3005.303467,2905.259766,3055.071289,3674.918457,2766.615723,4027.615967,3269.600342
2396.634277,2647.263916,2442.396973,1890.420166,1392.322754,2163.145020,2819.398682,2368.829346,2856.567871,2510.475830
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4092.592285,4234.564941,2624.061035,4920.083984,4359.815430,3881.486328,4784.523438,4816.310547,2766.132080,4358.455566
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1464.720947,2750.190186,1264.702148,3813.792725,3117.609131,3575.196777,2193.419434,3143.738037,4499.845703,4977.077637
3123.828369,2928.668945,2612.241943,3647.350342,1957.432007,1532.329590,2176.083008,2844.823486,2344.467041,3922.658936
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1557.449219,-303.251801,3264.038818,2759.360107,2821.386475,3935.142578,2326.998535,4127.901855,3590.841797,3419.297607
1492.805054,3206.506348,3441.327148,3071.054688,3960.951660,3773.309814,4269.315918,3382.526367,4912.205566,3668.848389
1575.623535,1273.907959,2069.583252,1195.043335,-264.924011,1077.718262,1406.761719,2300.082764,1641.114136,1508.062500
4058.381836,3767.334717,3144.903320,3497.261475,3550.786133,4345.768555,4322.586426,4566.711914,6291.546387,3397.851807
2835.044678,3941.859131,3402.903564,2462.230469,4755.384277,4125.471191,4629.915527,3576.513916,5430.447754,4677.351562
4343.082520,2915.473633,3872.623291,3923.150879,3895.463379,3355.960205,3046.380859,4248.409668,4181.922852,4734.356445
4723.195801,5361.175781,4940.819824,3832.234619,4979.314941,5752.083984,5939.812500,5292.280273,4000.132568,5345.047852
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4551.899902,4372.041016,3017.663086,4559.993652,3431.044922,2453.489502,4971.909668,3725.522949,4766.036133,5322.277832
5033.038086,4844.594238,4697.580078,2967.181396,4634.493164,4697.072754,4985.232422,3924.020020,3173.290283,5168.072754
1522.210815,926.384094,2218.927979,2776.736572,2395.243652,3586.797852,2585.142822,2437.869141,3681.400146,3177.348145
3414.077393,2955.515381,2923.204102,3895.341797,4331.708984,3755.678711,4273.600586,4481.856445,4982.517578,3780.512695
2857.305176,1892.210327,2999.645996,4266.466797,1179.005615,2027.656616,3210.663086,3242.538574,3759.198975,3098.397461
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3130.822998,4354.872070,3517.723389,2715.583740,5372.667969,5106.137207,5262.762695,4237.452148,6324.905762,5695.258301
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3943.047119,4691.078613,5162.048828,4433.180664,4639.791504,5169.973145,5920.365234,5102.281250,3870.049072,5973.449219
3287.669678,4357.605957,2505.837402,4472.046875,4079.578369,4943.991211,3968.931885,5812.621582,5617.704102,5659.263184
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3635.236084,3166.191895,2771.799316,1538.067139,2986.934814,3573.026855,4269.768555,2295.956055,2272.506836,4259.587402
1429.622070,96.039986,2047.157227,2927.406738,2419.285156,4003.397949,2574.778564,2932.106445,3182.021973,2935.919434
2611.974854,3962.648193,3912.786865,4005.630371,4263.693359,3795.411377,5182.935059,4568.222656,6583.916992,4890.273438
3251.248047,2622.984131,4019.267334,4041.390381,1298.856567,2710.304443,3376.129639,4675.362793,4112.084473,3530.106689
6362.306641,3299.323730,5164.248047,5461.655762,6810.963867,5937.652344,2952.636719,7009.158203,5838.616211,6944.693359
6811.880859,7706.915527,7256.987793,7678.725098,7816.721191,7188.538574,8440.008789,7909.315918,8762.382812,8007.108887
7158.071289,4138.799316,5766.437500,6712.796387,7032.065430,5804.420410,6288.917969,7145.029297,7441.911621,7119.963379
6524.352051,7123.098145,4299.611328,5182.366699,7375.024902,5731.461426,7720.125977,5004.810059,5894.567383,7105.067871
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6779.145996,8839.583984,7214.023926,6849.672852,7818.681641,7701.377441,8175.155273,6517.640625,8284.518555,8406.741211
2335.498779,3463.108887,2373.648682,4948.518555,5275.199219,5724.562500,5590.491211,4531.950684,5349.343262,6126.861816
6375.215332,6521.147949,7693.766602,8131.000000,7433.274902,6870.931641,9342.466797,8801.214844,8953.735352,7983.191406
6125.988770,5654.080078,8587.125977,8482.428711,6251.750000,6070.748535,7989.153320,8035.527344,8890.481445,8596.365234
3382.523438,1646.052124,3135.718750,3563.923828,4293.437500,3096.535889,2630.065186,3610.308350,3698.776367,3868.412842
3198.871582,3775.173096,3935.223877,3170.473145,3916.312256,3458.325928,4050.537842,4193.016113,4173.024902,4580.854004
2693.416016,1939.437866,889.846375,3140.725586,2850.560059,2053.323730,2478.718506,3571.405029,1479.365723,3226.414307
1049.110474,3068.803223,3365.478271,3029.472656,3263.344971,3370.889160,2898.696045,1785.106323,3518.646973,3053.260498
3145.040771,4328.829102,4049.410156,4711.497070,3741.090088,5292.488281,4317.775391,4325.252930,5523.192871,5305.295898
2689.696289,5015.665527,3600.043701,4988.771973,4149.164551,3333.905762,5415.792480,4132.218750,5671.152344,5157.344727
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1726.964355,2492.700439,2187.444824,3495.733398,3650.310791,3797.764893,4099.988770,2709.819824,3380.337891,4595.240723
2126.352051,3682.969482,3959.338379,3184.136963,3408.283447,3739.815918,3915.036621,3118.020752,4277.975586,4176.773926
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3318.578857,2560.989014,1973.340698,3744.602295,4118.279785,3904.151611,3800.313965,4261.602051,4998.646973,3197.362549
2993.504639,4052.706055,3461.276123,3136.669189,4237.432617,3873.766357,4646.315918,3843.090576,4506.237793,4234.391113
4947.128906,2488.315186,3270.588379,3813.284668,4345.211914,3267.573242,3081.182617,4805.423828,4278.755371,4358.787109
3690.665527,3897.498047,4103.555664,3128.466553,3874.601318,3744.452637,5165.633789,4111.500000,3169.595703,3912.075684
2488.505859,3194.716553,2389.889648,3539.967285,3026.786377,3905.193115,3715.880127,4002.170166,5640.756836,3862.101318
4228.550293,4745.434570,3135.121094,4629.669922,4231.657227,2669.381104,5035.192871,4319.927734,5325.899902,5653.731445
4155.454102,3527.724854,3090.364990,2415.996582,4397.420410,4001.327881,3472.842285,3110.142334,3453.564453,4848.372070
1379.035278,1578.610840,2139.273682,3507.541748,2878.282227,3663.105469,2897.221191,2157.258789,3549.676758,3381.868408
2085.318359,2330.582520,1892.967651,2656.982910,2863.272461,1905.188721,3180.886963,3222.505615,3310.049561,1782.531372
2266.072266,2972.955566,2595.976562,3049.183105,530.088379,1892.382568,3326.709961,3013.920410,3422.567383,2946.460693
2615.058594,1202.481079,2001.405884,2145.963379,2865.687988,1748.357666,2536.434082,2228.606201,2162.062744,2417.665283
1744.913818,3306.012207,2855.916504,1926.476318,3143.044922,2436.302734,2875.644775,2626.760742,3704.384033,3228.808838
2910.315430,2557.002197,1269.627563,3438.489990,3205.478516,2746.519287,2810.233398,4030.741455,2102.266846,3747.765869
1567.451660,3467.023926,2580.515137,3073.993652,3387.800537,4653.018555,3651.951172,2532.747559,3199.855469,3868.254395
1018.114746,3075.422363,2350.852051,4340.169434,2762.566650,3881.755371,2908.605469,2300.453613,3910.511719,5173.298340
1930.516724,2227.675781,1653.049927,2421.658691,1027.633301,2240.849121,1487.044800,1767.704834,1732.420532,2531.578613
3004.968750,2443.508301,1508.700684,1699.198364,2939.807617,3317.779053,3093.686279,2156.056885,3392.330566,3309.290039
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
461.709320,1650.553101,2400.145264,1862.000610,1850.828857,2579.748047,2993.873535,1684.068970,3391.322021,2910.546143
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3685.743164,2884.014648,1655.960449,3967.136475,4162.988281,4486.551270,4754.123535,4405.988770,4991.233398,3290.296143
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5218.992676,2858.143311,4151.917480,4260.040039,4555.081055,3589.279541,3420.729492,5546.770508,4720.463379,5019.802246
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2020.800903,2874.693359,2272.428467,3434.913574,2675.331787,3731.342041,3544.907959,3773.765381,5384.546875,3727.723633
3344.903809,4173.291992,2363.528564,4327.451660,3768.976562,3756.740234,4861.136230,3781.710693,5078.802734,5344.258301
4985.729980,3680.691650,3249.784424,2177.044189,4737.344238,4296.362305,4169.536133,3279.155029,3658.235840,5133.589355
2705.835938,2794.119141,3542.063232,4725.495117,4148.499023,4471.758301,4087.686523,3539.914062,5251.176758,4843.695312
1569.703735,2031.952515,1545.002808,1920.637939,2065.809082,1598.072144,2520.644531,2437.088867,2554.142334,1174.781738
2051.450684,2819.406250,2017.090332,2586.985596,442.489288,1516.512451,3001.841797,2414.967773,2850.087646,2773.918457
4965.349609,973.369080,1568.130249,3259.253174,3850.330811,1884.158691,2782.395752,3044.212402,3000.660400,3597.626221
3451.665039,4553.730957,4252.897949,3812.921387,4210.627930,3753.300293,4670.599121,4267.203125,5240.185547,4547.735840
3259.264404,2096.567139,1152.628662,3847.014648,2982.990723,2171.930176,2907.658936,4122.641113,2201.034180,3487.372070
1689.282349,4249.695801,3487.396973,2900.902344,4062.057617,4315.165039,3605.603516,1600.525513,4463.552734,3356.865479
3266.562256,5373.092285,4565.352051,5866.321777,4322.705078,6280.644531,5798.746582,4374.037598,6197.704102,6801.914062
1260.612793,4726.384766,2263.037109,5503.287109,4391.428223,3906.529297,4357.066406,3219.092285,5760.112793,4636.158203
5007.959961,4657.078125,3945.092773,2747.021729,5154.487305,4360.701172,4835.651855,3546.115479,3865.188477,5036.148438
1494.431274,1947.553833,1866.384766,3903.969238,4188.887207,4311.452637,4930.176270,3041.932617,3766.497559,5615.306641
3146.643311,2830.041016,3109.106934,3350.622314,2950.195557,2692.437500,3226.150391,3174.619385,3379.167480,2772.414795
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2308.147949,1240.861084,2575.726807,2892.979492,3461.421143,2341.921143,3127.839844,2524.449707,2181.638184,3116.349365
890.612671,2265.952637,1900.978882,724.484253,1989.145752,1293.883789,1360.401611,1608.700928,2554.459717,2428.254883
3366.629639,3755.650391,1745.581543,4751.797363,4024.869873,3010.255615,4318.212891,4174.921387,1741.153442,3890.758057
464.433563,2202.951172,1951.794678,1650.103760,1475.047974,2747.978516,3019.817627,1821.533325,1213.008057,2704.289795
1463.199097,3189.484375,2127.249268,4410.418457,3088.671875,4102.587402,3087.598633,2253.434326,4430.100586,5086.691406
2033.585449,3439.879395,2999.091797,3860.755859,2478.335449,2505.485352,2773.229492,3254.346436,3161.657959,3357.484131
3813.391113,3029.035156,1754.712158,2689.802979,3781.076172,4170.419434,4265.041992,2738.129639,4737.985352,4805.766113
1802.146484,578.917480,2392.450928,2708.310303,3042.878174,3348.132080,3102.720947,3299.976562,3701.997559,4092.548584
1301.436401,3116.969971,3404.335693,2508.255127,2942.149414,3483.642334,3397.331543,2351.129883,3472.520020,3508.775879
2378.855225,3300.996338,2092.498535,743.380493,1554.978271,3015.892334,2972.515625,2434.109619,2326.003906,2846.864990
4291.214844,4101.608398,4609.903809,4808.791016,4645.930664,5035.652344,4257.858887,5934.826172,5432.034180,5847.379395
3870.439697,5056.308594,4646.588379,4020.114746,5588.907227,4828.139160,4816.362793,5454.437500,5270.964355,6112.464355
5610.686035,4133.000488,4643.284180,5840.931641,5783.876953,4263.963379,5045.102539,6342.681152,5053.500488,6076.145996
2826.264160,5209.635254,2943.724854,4897.275391,4982.730469,6202.033691,4100.323730,2435.544189,4307.320801,6066.292480
2408.455811,5693.197754,4026.944092,6322.218750,4110.185547,6619.920410,5783.729004,6192.506836,5807.127441,7744.622559
5183.198242,6084.492188,4991.028809,6297.259277,4584.738281,5990.749512,6026.468262,6112.422852,6319.603516,7082.525879
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2616.121094,544.587708,2974.802979,4365.111328,4316.605957,4983.856934,4033.279297,4369.800293,4992.149902,4533.027832
2348.169434,4232.164062,4832.056152,4121.805664,4134.319824,4947.450195,5740.878418,4381.012695,6572.353516,6380.076172
4570.672363,4385.933594,4673.954590,2759.331543,4265.672363,3777.509521,4416.940430,4308.426270,4801.787598,4287.207031
2514.335205,2078.839844,2923.455811,3124.323730,3301.869141,2774.788330,3634.491699,3280.659424,3018.992920,3280.276855
